index,date,iso3166-2,relative_humidity_surface,solar_radiation,surface_pressure,temperature_above_ground,total_precipiation,uv_index,wind_speed
11070,2020-09-05,DE-BB,85.97399899999999,1005485.9387549999,2419960.4752700003,15.503064999999992,0.003522,13.852623999999999,2.503911
11124,2020-09-06,DE-BB,73.127697,9572277.804419,2425230.715353,14.137468000000013,0.000122,23.507154999999997,2.947323
11178,2020-09-07,DE-BB,74.16533299999999,9022193.683907,2436066.96165,13.954860999999994,0.000267,22.301029,2.428544
11232,2020-09-08,DE-BB,70.818422,3790183.7816660004,2438325.845908,16.36115699999999,3.8e-05,16.010545,3.699443
11286,2020-09-09,DE-BB,74.22545600000001,5017974.147596,2427584.652837,19.148950000000013,0.001015,17.371328,3.5030089999999996
11340,2020-09-10,DE-BB,72.18464499999999,7108882.865553999,2430581.1148,14.507477999999992,0.000202,22.22119,2.686514
11394,2020-09-11,DE-BB,68.367308,8690392.797389,2424581.436103,15.167527000000007,1.6e-05,22.384133,1.745652
11448,2020-09-12,DE-BB,66.375874,12708297.503891999,2425805.9298900003,17.39689000000004,0.0,23.562139000000002,3.056518
11502,2020-09-13,DE-BB,70.245611,10573948.333417,2441997.557871,17.18590800000004,0.0,21.336681,2.597501
11556,2020-09-14,DE-BB,67.37560699999999,12363749.961586999,2445048.8844459997,20.158434,0.0,21.846096,1.697055
