index,date,iso3166-2,relative_humidity_surface,solar_radiation,surface_pressure,temperature_above_ground,total_precipiation,uv_index,wind_speed
10318,2020-08-22,DE-HB,76.513942,10647132.910256,2426227.6923080003,19.66684200000003,0.001773,27.397436,4.541346
10372,2020-08-23,DE-HB,79.334349,8936587.782050999,2427215.326923,17.392844000000025,0.002597,22.179486999999998,5.371314
10426,2020-08-24,DE-HB,84.677839,4658403.339744001,2427428.801282,15.997006000000056,0.010129,19.166667,4.25016
10480,2020-08-25,DE-HB,82.533116,4349558.307692,2416296.737179,16.11207300000001,0.003191,21.333333,3.6706730000000003
10534,2020-08-26,DE-HB,88.172495,1231204.898237,2401408.9423080003,16.784293000000048,0.011455,18.102564,8.857746
10588,2020-08-27,DE-HB,74.56709599999999,5006644.628205,2428319.378205,16.253625999999997,0.001797,20.679486999999998,4.5926279999999995
10642,2020-08-28,DE-HB,75.74877,9454355.429487,2399606.987179,17.04284100000001,0.006942,23.820513000000002,3.87687
10696,2020-08-29,DE-HB,76.836911,9880962.730769001,2404299.650641,15.954647000000023,0.000752,22.820513000000002,3.490171
10750,2020-08-30,DE-HB,74.98878,12103605.294872,2420174.2147439998,16.57319000000001,0.000144,25.884615,2.672009
10804,2020-08-31,DE-HB,69.637766,6317523.987179,2439318.6346150003,16.191182000000026,0.000272,23.179486999999998,2.895139
10858,2020-09-01,DE-HB,65.440811,12154674.102564,2443045.5576919997,15.536275999999987,5e-05,26.461538,2.9528849999999998
10912,2020-09-02,DE-HB,76.08579,10065190.910256,2441284.916667,14.639749000000052,3.4e-05,23.884615,2.0271369999999997
10966,2020-09-03,DE-HB,89.208811,276855.463542,2436576.4326919997,14.008177999999987,0.012980000000000002,20.307692000000003,4.061806
11020,2020-09-04,DE-HB,81.332421,7345959.923077,2439979.878205,17.501229000000023,0.001662,19.012821,3.5342949999999997
11074,2020-09-05,DE-HB,78.255877,7394010.910255999,2435108.8044869998,15.194600999999977,0.005475,21.858974,4.496955000000001
11128,2020-09-06,DE-HB,80.677138,7709150.083333001,2440410.897436,13.805557000000022,0.004627,19.217949,3.825908
11182,2020-09-07,DE-HB,80.763674,6100813.525641001,2449945.262821,14.912985000000049,0.000324,21.538462,3.339637
11236,2020-09-08,DE-HB,87.33098100000001,705062.586538,2450911.971154,16.61719199999999,0.0006889999999999999,14.769231,4.82281
11290,2020-09-09,DE-HB,88.69877,384878.389623,2442601.198718,17.62136700000002,0.002814,12.512821,5.181464
11344,2020-09-10,DE-HB,75.68354599999999,6687178.980769,2447201.3397439998,14.583704000000012,0.000197,22.448718,2.8063569999999998
11398,2020-09-11,DE-HB,74.991559,4652501.378205,2437315.907051,14.994339000000025,8e-06,22.974359,2.4769229999999998
11452,2020-09-12,DE-HB,82.89251999999999,4673619.160255999,2440146.676282,14.172432000000015,0.000391,17.205128,4.011699
11506,2020-09-13,DE-HB,78.794444,9448485.128205,2454118.7948720003,16.49625900000001,0.0,23.025641,3.880182
11560,2020-09-14,DE-HB,75.119923,12510995.179487,2455802.461538,19.367635000000007,0.0,22.461538,2.12735
11614,2020-09-15,DE-HB,75.603688,7962504.301282001,2443414.426282,20.949198000000024,0.0,18.282051,1.3492520000000001
11668,2020-09-16,DE-HB,83.085257,9001281.128205,2446461.25,16.831033000000048,8e-06,16.333333,3.7395300000000002
11722,2020-09-17,DE-HB,67.36677399999999,11983403.320513,2468274.891026,12.679916000000048,0.0,21.551282,3.5697120000000004
11776,2020-09-18,DE-HB,63.864583999999994,12561844.0,2464013.503205,12.331724000000065,0.0,19.628204999999998,3.384295
11830,2020-09-19,DE-HB,61.499626,10643233.974359,2449573.6826919997,13.629166999999995,0.0,15.769231,3.965865
11884,2020-09-20,DE-HB,67.134295,11986062.858974,2443983.798077,14.025964000000045,0.0,17.551282,3.373718
11938,2020-09-21,DE-HB,71.902565,11635977.0,2436500.326923,14.722328000000005,0.0,16.820513000000002,1.942682
11992,2020-09-22,DE-HB,75.368695,11239558.833333,2418942.423077,15.230613000000005,0.0,16.807692000000003,1.130288
12046,2020-09-23,DE-HB,73.14716800000001,9350528.076923,2403907.826923,16.202672000000064,1.4000000000000001e-05,16.807692000000003,2.950481
12100,2020-09-24,DE-HB,66.529168,8177147.641026,2397676.051282,15.609514000000047,0.0019100000000000002,16.538462,5.2597760000000005
12154,2020-09-25,DE-HB,71.491025,3664127.701923,2386651.1955130002,12.529224000000056,0.003696,13.525641,3.8133550000000005
12208,2020-09-26,DE-HB,82.962925,1055092.5136219999,2387600.3205130002,11.440275999999983,0.012397,12.102564,3.279647
12262,2020-09-27,DE-HB,87.031516,233523.834335,2404984.233974,12.159608999999989,0.001274,9.141026,2.898504
12316,2020-09-28,DE-HB,89.081461,151812.66676700002,2419866.349359,12.511907000000008,0.000292,6.128205,2.661004
12370,2020-09-29,DE-HB,86.46148199999999,3964493.7820510003,2433033.477564,12.832272000000046,0.000426,11.833333,2.565759
12424,2020-09-30,DE-HB,85.637819,2205583.514423,2430185.310897,15.467624000000058,4.3e-05,9.512821,2.793323
12478,2020-10-01,DE-HB,80.792947,3418433.727564,2404493.474359,14.904061000000013,0.000644,10.75641,4.200107
12532,2020-10-02,DE-HB,84.2149,5421926.6410260005,2392785.012821,13.732214999999997,0.000122,10.461538000000001,4.369819000000001
12586,2020-10-03,DE-HB,83.495085,1477689.3653850001,2376414.666667,15.04326500000002,0.00285,7.256410000000001,5.676549
12640,2020-10-04,DE-HB,72.21159200000001,4413968.717949,2383218.016026,12.42243400000001,7.2e-05,9.871795,5.41656
